analysis_text_policy_note,analysis_text_policy_passed,analysis_text_source,article_url,code_label,code_note,data_label,data_named_public_benchmark,data_note,data_public_benchmark_name,data_public_benchmark_note,data_public_external_dataset,data_public_external_dataset_note,data_public_external_dataset_type,doi,note,paper_id,phm_relevant,relevance_confidence,relevance_label,relevance_note,relevance_review_required,repro_audit_eligible,repro_score,retrieval_status,review_required,source,text_provider,title,track,year
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3854,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3854,,ijphm-2024-3854,,,,,False,True,0,full_text,False,ijphm,pypdf,A new approach to multivariate statistical process control and its application to wastewater treatment process monitoring,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3855,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3855,,ijphm-2024-3855,,,,,False,True,0,full_text,False,ijphm,pypdf,Automatic Detection of Concrete Surface Defects Using PRE-TRAINED CNN and Laser Ultrasonic Visualization Testing,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3856,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3856,,ijphm-2024-3856,,,,,False,True,0,full_text,False,ijphm,pypdf,Anomaly Sign Detection for Automatic Ticket Gates by the Histogram Limitation Method,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3857,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3857,,ijphm-2024-3857,,,,,False,True,0,full_text,False,ijphm,pypdf,Towards Explainable Anomaly Detection in Safety-critical Systems,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3860,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3860,,ijphm-2024-3860,,,,,False,True,0,full_text,False,ijphm,pypdf,Statistical Analysis and Runtime Monitoring for an AI-based Autonomous Centerline Tracking System,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3866,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i3.3866,,ijphm-2024-3866,,,,,False,True,0,full_text,False,ijphm,pypdf,A Framework for Data‒Driven Fault Diagnosis of Numerical Spacecraft Propulsion Systems,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3821,A5,,A5,True,,C-MAPSS,"two federated learning strategies will be evaluated on two datasets: 1) run-to-failure trajectories from power cycling of silicon-carbide metal-oxide semiconductor ﬁeld-effect transistors, and 2) C-MAPSS, a well-known simulated dataset of turbofan jet engines.",True,"two federated learning strategies will be evaluated on two datasets: 1) run-to-failure trajectories from power cycling of silicon-carbide metal-oxide semiconductor ﬁeld-effect transistors, and 2) C-MAPSS, a well-known simulated dataset of turbofan jet engines.",named_benchmark,10.36001/ijphm.2024.v15i2.3821,,ijphm-2024-3821,,,,,False,True,0,full_text,False,ijphm,pypdf,Collaborative Training of Data-Driven Remaining Useful Life Prediction Models Using Federated Learning,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3839,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3839,,ijphm-2024-3839,,,,,False,True,0,full_text,False,ijphm,pypdf,Joint Prescriptive Maintenance and Production Planning and Control Process Simulation for Extrusion System,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3850,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3850,,ijphm-2024-3850,,,,,False,True,0,full_text,False,ijphm,pypdf,A Comprehensive Review of Machine Learning Techniques for Condition-Based Maintenance,Technical Papers,2024
No usable extracted full paper text was available for final PHM/IJPHM classification.,False,missing_full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3851,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3851,,ijphm-2024-3851,,,,,False,False,0,metadata_only,True,ijphm,missing,A Fuzzy FMEA-Resilience Approach for Maintenance Planning in a Plastics Industry ‎,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3919,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3919,,ijphm-2024-3919,,,,,False,True,0,full_text,False,ijphm,pypdf,Proximal Gauss-Newton Method for Box-constrained Parameter Identification of a Nonlinear Railway Suspension System,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3933,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3933,,ijphm-2024-3933,,,,,False,True,0,full_text,False,ijphm,pypdf,A Novel Prognostics and Health Management Framework to Extract System Health Requirments in the Oil and Gas Industry,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3941,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3941,,ijphm-2024-3941,,,,,False,True,0,full_text,False,ijphm,pypdf,Q residual non-parametric Distribution on Fault Detection Approach Using Unsupervised LSTM-KDE,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3945,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3945,,ijphm-2024-3945,,,,,False,True,0,full_text,False,ijphm,pypdf,Telemetry Monitoring System with Features Explaining Anomalies Based on Mahalanobis Distance,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3965,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3965,,ijphm-2024-3965,,,,,False,True,0,full_text,False,ijphm,pypdf,Graphical Representation of Flight Electro-mechanical Actuators Test Data and Systems Health Monitoring Parameters Using Lissajous Patterns Enabling Automation,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3970,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3970,,ijphm-2024-3970,,,,,False,True,0,full_text,False,ijphm,pypdf,Cost-Benefit Analysis using Modular Dynamic Fault Tree Analysis and Monte Carlo Simulations for Condition-based Maintenance of Unmanned Systems,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3986,A2,"king, taking into account available resources, management strategies, and International Journal of Prognostics and Health Management, ISSN2153-2648, 2024 000 1 https://doi.org/10.36001/IJPHM.2024.v15i2.3986 INTERNA TIONALJOURNAL OFPROGNOSTI",A5,False,,,,False,,,10.36001/ijphm.2024.v15i2.3986,"king, taking into account available resources, management strategies, and International Journal of Prognostics and Health Management, ISSN2153-2648, 2024 000 1 https://doi.org/10.36001/IJPHM.2024.v15i2.3986 INTERNA TIONALJOURNAL OFPROGNOSTI",ijphm-2024-3986,,,,,False,True,3,full_text,False,ijphm,pypdf,Knowledge-based and Expert Systems in Prognostics and Health Management: a Survey,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3993,A5,,A5,True,,C-MAPSS,"applied the SHAP model to evaluate the outcomes of three different algorithms (Linear Regression, MLP , and Echo State Network) using the Commercial Modular Aero-Propulsion System Simulation (C-MAPSS) dataset (jet engines) (Baptista, Goebel, & Henriques, 2022).",True,"applied the SHAP model to evaluate the outcomes of three different algorithms (Linear Regression, MLP , and Echo State Network) using the Commercial Modular Aero-Propulsion System Simulation (C-MAPSS) dataset (jet engines) (Baptista, Goebel, & Henriques, 2022).",named_benchmark,10.36001/ijphm.2024.v15i2.3993,,ijphm-2024-3993,,,,,False,True,0,full_text,False,ijphm,pypdf,Machine Learning Approaches for Diagnostics and Prognostics of Industrial Systems Using Open Source Data from PHM Data Challenges,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/4063,A5,,A5,True,,CALCE,"The Center for Advanced Lifecycle Engineering (CALCE) at the University of Maryland has done extensive work in this area, including the use of PHM techniques to detect hardware intrusions and counterfeit components (Khemani, Azarian & Pecht, 2021).",True,"The Center for Advanced Lifecycle Engineering (CALCE) at the University of Maryland has done extensive work in this area, including the use of PHM techniques to detect hardware intrusions and counterfeit components (Khemani, Azarian & Pecht, 2021).",named_benchmark,10.36001/ijphm.2024.v15i2.4063,,ijphm-2024-4063,,,,,False,True,0,full_text,False,ijphm,pypdf,Cybersecurity in Prognostics and Health Management,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3206,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i1.3206,,ijphm-2024-3206,,,,,False,True,0,full_text,False,ijphm,pypdf,Post-clustering Prioritization Framework for Autonomous Decision Making in the Absence of Ground Truth via Hypothetical Probing,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3585,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i1.3585,,ijphm-2024-3585,,,,,False,True,0,full_text,False,ijphm,pypdf,An Improved Fault Detection Method based on HSMM,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3589,A5,,A5,True,,MIMII,Experiment design.We use the MIMII dataset to mimic a realistic industrial setting in which continuously recorded condition monitoring data from a given machine is contaminated with unlabeled faults.,True,Experiment design.We use the MIMII dataset to mimic a realistic industrial setting in which continuously recorded condition monitoring data from a given machine is contaminated with unlabeled faults.,named_benchmark,10.36001/ijphm.2024.v15i1.3589,,ijphm-2024-3589,,,,,False,True,0,full_text,False,ijphm,pypdf,A Generic Machine Learning Framework for Fully-Unsupervised Anomaly Detection with Contaminated Data,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3590,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i1.3590,,ijphm-2024-3590,,,,,False,True,0,full_text,False,ijphm,pypdf,Chatter Identification in Milling of Titanium Alloy Using Machine Learning Approaches with Non-Linear Features of Cutting Force and Vibration Signatures,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3789,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i1.3789,,ijphm-2024-3789,,,,,False,True,0,full_text,False,ijphm,pypdf,Prognostics Aware Control Design for Extended Remaining Useful Life,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3791,A5,,A5,True,,IMS,The accuracy of the proposed method is evaluated using a bearing life dataset obtained from a run-to-failure test (IMS dataset).,True,The accuracy of the proposed method is evaluated using a bearing life dataset obtained from a run-to-failure test (IMS dataset).,named_benchmark,10.36001/ijphm.2024.v15i1.3791,,ijphm-2024-3791,,,,,False,True,0,full_text,False,ijphm,pypdf,An ANFIS-based Framework for the Prediction of Bearing’s Remaining Useful Life,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3792,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i1.3792,,ijphm-2024-3792,,,,,False,True,0,full_text,False,ijphm,pypdf,A Deep Learning Approach to Within-Bank Fault Detection and Diagnostics of Fine Motion Control Rod Drives,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3799,A5,,A5,True,,CWRU,"By utilizing the CWRU and IMS datasets to evaluate the method, the study demonstrates that the suggested approach outperforms advanced techniques in terms of both diagnostic accuracy and robustness.",True,"By utilizing the CWRU and IMS datasets to evaluate the method, the study demonstrates that the suggested approach outperforms advanced techniques in terms of both diagnostic accuracy and robustness.",named_benchmark,10.36001/ijphm.2024.v15i1.3799,,ijphm-2024-3799,,,,,False,True,0,full_text,False,ijphm,pypdf,"Bearing Fault Diagnosis under Varying Work Conditions Based on Synchrosqueezing Transform, Random Projection, and Convolutional Neural Networks",Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3808,A5,,A4,False,Results on Data Competition Unseen Test Sets The ﬁnal model submitted to the competition was evaluated on two unseen test sets of which the labels were not publicly available but were scored by the organizers.,,,False,,,10.36001/ijphm.2024.v15i1.3808,Results on Data Competition Unseen Test Sets The ﬁnal model submitted to the competition was evaluated on two unseen test sets of which the labels were not publicly available but were scored by the organizers.,ijphm-2024-3808,,,,,False,True,1,full_text,False,ijphm,pypdf,A Preprocessing and Modeling Approach for Gearbox Pitting Severity Prediction under Unseen Operating Conditions and Fault Severities,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3818,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i1.3818,,ijphm-2024-3818,,,,,False,True,0,full_text,False,ijphm,pypdf,A Data-Driven Methodology to Assess Raw Materials Impact on Manufacturing Systems Breakdowns,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3826,A5,,A5,False,,,,False,,,10.36001/ijphm.2024.v15i1.3826,,ijphm-2024-3826,,,,,False,True,0,full_text,False,ijphm,pypdf,Combining Wavelets and AR Identification for Condition Monitoring of Electric-cam Mechanisms Using PLCopen Readings of Motor Torque,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3829,A5,,A5,False,,,,True,"The authors conducted experiments on two publicly available benchmark datasets: one originated from the PHM Society Data Challenge, focused on an industrial plant, and the other was a dataset for human activity recognition.",public_dataset_claim,10.36001/ijphm.2024.v15i1.3829,,ijphm-2024-3829,,,,,False,True,0,full_text,False,ijphm,pypdf,A Multi-Output Deep Learning Model for Fault Diagnosis Based on Time-Series Data,Technical Papers,2024
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3118,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i3.3118,,ijphm-2023-3118,,,,,False,True,0,full_text,False,ijphm,pypdf,Self-Adaptive Air-path Health Management for a Heavy Duty-Diesel Engine,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3122,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i3.3122,,ijphm-2023-3122,,,,,False,True,0,full_text,False,ijphm,pypdf,Machine Learning Based Approach for EVAP System Early Anomaly Detection Using Connected Vehicle Data,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3125,A5,,A4,False,"However, such data and the design of the experiment are not publicly available, and most welding setups are only equipped with voltage and current sensors, where no additional sensors are leveraged for monitoring.",,,False,,,10.36001/ijphm.2023.v14i3.3125,"However, such data and the design of the experiment are not publicly available, and most welding setups are only equipped with voltage and current sensors, where no additional sensors are leveraged for monitoring.",ijphm-2023-3125,,,,,False,True,1,full_text,False,ijphm,pypdf,Explainable Models for Multivariate Time-series Defect Classification of Arc Stud Welding,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3128,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i3.3128,,ijphm-2023-3128,,,,,False,True,0,full_text,False,ijphm,pypdf,Ground Fault Diagnostics for Automotive Electronic Control Units,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3129,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i3.3129,,ijphm-2023-3129,,,,,False,True,0,full_text,False,ijphm,pypdf,Diagnostics-oriented Model for Automotive SCR-ASC,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3130,A5,,A5,False,,,,True,"The corresponding proposed solutions and opportunities are also investigated: At the component level: Motor: • Combination of robust feature extraction methods during idle or startup conditions and the PHM techniques Battery: • Combination of NDT methods and machine learning techniques to improve the accuracy of the battery model (applicable for different kinds of EV batteries) • Research of SoC and SoH model s based on public datasets with practical driving patterns and informative environmental conditions Charging system: • Accurate PHM model of the charging system during operation At the system level: • Cybersecurity and operation safety of charging network • Research of optimization of high-impact elements on the whole charging network From these surveys, four aspects of the future vision in EV charging networks are proposed based on the intelligent maintenance perspective: Battery innovation: • The comprehensive PHM research of new EV batteries Charging optimization: • Optimization strategy in the charging process with WPT and existing technologies Infrastructure evolution: • Realization of bidirectional communication between EVs and charging network Sustainability: • Combination of existing PHM technology and innovative battery waste recycling mechanisms for battery maintenance scheduling or component replacement Thus, it is concluded that these suggestions could contribute to the innovation and development of EV networks and accelerate the deployment of EVs throughout the world.",public_dataset_claim,10.36001/ijphm.2023.v14i3.3130,,ijphm-2023-3130,,,,,False,True,0,full_text,False,ijphm,pypdf,Intelligent Maintenance of Electric Vehicle Battery Charging Systems and Networks,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3423,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i3.3423,,ijphm-2023-3423,,,,,False,True,0,full_text,False,ijphm,pypdf,Signal Abstraction for Root Cause Identification of Control Systems Malfunctions in Connected Vehicles,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3417,A2,Our implementation code is publicly available on GitHub2to enable the reproducibility of the presented results.,A5,True,,C-MAPSS,"In Section 4, two single-point RUL predictors are conformalized using the CP methods, and their performance is evaluated experimentally using the C-MAPSS datasets.",True,"In Section 4, two single-point RUL predictors are conformalized using the CP methods, and their performance is evaluated experimentally using the C-MAPSS datasets.",named_benchmark,10.36001/ijphm.2023.v14i2.3417,Our implementation code is publicly available on GitHub2to enable the reproducibility of the presented results.,ijphm-2023-3417,,,,,False,True,3,full_text,False,ijphm,pypdf,Conformal Prediction Intervals for Remaining Useful Lifetime Estimation,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3425,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i2.3425,,ijphm-2023-3425,,,,,False,True,0,full_text,False,ijphm,pypdf,Domain Adaptation based Fault Diagnosis under Variable Operating Conditions of a Rock Drill,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3485,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i2.3485,,ijphm-2023-3485,,,,,False,True,0,full_text,False,ijphm,pypdf,Auxiliary Particle Filter for Prognostics and Health Management,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3486,A5,,A5,True,,C-MAPSS,The N-CMAPSS dataset is publicly available for download in NASA ’s Prognostics Center of Excellence Data Repository: https://www.nasa.gov/content/prognosticscenter-of-excellence-data-set-repository.,True,The N-CMAPSS dataset is publicly available for download in NASA ’s Prognostics Center of Excellence Data Repository: https://www.nasa.gov/content/prognosticscenter-of-excellence-data-set-repository.,named_benchmark,10.36001/ijphm.2023.v14i2.3486,,ijphm-2023-3486,,,,,False,True,0,full_text,False,ijphm,pypdf,Fault Prognosis of Turbofan Engines,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3497,A5,,A2,True,"Note that we are continuously updating our data collection with new information and data, and we welcome contributors who wish to share their ideas and new data with us for open access.",CWRU,"Table 1 summarizes several widely used benchmark data sets for PHM of the rotating machine applications in industry, including the Bearing Data Center at Case Western Reserve University (CWRU), the NASA Prognostics Center of Excellence, and the IMS Center at the University of Cincinnati.",True,"Table 1 summarizes several widely used benchmark data sets for PHM of the rotating machine applications in industry, including the Bearing Data Center at Case Western Reserve University (CWRU), the NASA Prognostics Center of Excellence, and the IMS Center at the University of Cincinnati.",named_benchmark,10.36001/ijphm.2023.v14i2.3497,"Note that we are continuously updating our data collection with new information and data, and we welcome contributors who wish to share their ideas and new data with us for open access.",ijphm-2023-3497,,,,,False,True,3,full_text,False,ijphm,pypdf,Open Heterogeneous Data for Condition Monitoring of Multi Faults in Rotating Machines Used in Different Operating Conditions,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3528,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i2.3528,,ijphm-2023-3528,,,,,False,True,0,full_text,False,ijphm,pypdf,RUL Prognostics,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3533,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i2.3533,,ijphm-2023-3533,,,,,False,True,0,full_text,False,ijphm,pypdf,Device Health Status Assessment Under the Influence of Multiple Exception Modes,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3545,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i2.3545,,ijphm-2023-3545,,,,,False,True,0,full_text,False,ijphm,pypdf,A Fault- Tolerant DC-DC Converter with Zero Interruption Time Using Capacitor Health Prognosis,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3583,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i2.3583,,ijphm-2023-3583,,,,,False,True,0,full_text,False,ijphm,pypdf,The Study of Trends in AI Applications for Vehicle Maintenance Through Keyword Co-occurrence Network Analysis,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3587,A5,,A5,True,,CALCE,The Center for Advanced Life Cycle Engineering (CALCE) at the University of Maryland provides a life cycle data set for 15 prismatic CS2 cells.,True,The Center for Advanced Life Cycle Engineering (CALCE) at the University of Maryland provides a life cycle data set for 15 prismatic CS2 cells.,named_benchmark,10.36001/ijphm.2023.v14i2.3587,,ijphm-2023-3587,,,,,False,True,0,full_text,False,ijphm,pypdf,An Accelerated Life Testing Dataset for Lithium-Ion Batteries with Constant and Variable Loading Conditions,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3283,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3283,,ijphm-2023-3283,,,,,False,True,0,full_text,False,ijphm,pypdf,Validation of a Physics-based Prognostic Model with Incomplete Data,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3377,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3377,,ijphm-2023-3377,,,,,False,True,0,full_text,False,ijphm,pypdf,A Method to Detect and Isolate Brake Rotor Thickness Variation and Corrosion,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3393,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3393,,ijphm-2023-3393,,,,,False,True,0,full_text,False,ijphm,pypdf,Predictive Diagnosis in Axial Piston Pumps,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3395,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3395,,ijphm-2023-3395,,,,,False,True,0,full_text,False,ijphm,pypdf,A Composite Fault Feature Enhancement Approach for Rolling Bearings Grounded on ITD and Entropy-based Weight Method,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3419,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3419,,ijphm-2023-3419,,,,,False,True,0,full_text,False,ijphm,pypdf,Early Fault Detection in Particle Accelerator Power Electronics Using Ensemble Learning,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3426,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3426,,ijphm-2023-3426,,,,,False,True,0,full_text,False,ijphm,pypdf,Cross-domain Transfer of Defect Features in Technical Domains Based on Partial Target Data,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3431,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3431,,ijphm-2023-3431,,,,,False,True,0,full_text,False,ijphm,pypdf,Unsupervised Probabilistic Anomaly Detection Over Nominal Subsystem Events Through a Hierarchical Variational Autoencoder,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3458,A5,,A5,False,,,,False,,,10.36001/ijphm.2023.v14i1.3458,,ijphm-2023-3458,,,,,False,True,0,full_text,False,ijphm,pypdf,A Hybrid Approach Combining Data-Driven and Signal-Processing-Based Methods for Fault Diagnosis of a Hydraulic Rock Drill,Technical Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3093,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i2.3093,,ijphm-2022-3093,,,,,False,True,0,full_text,False,ijphm,pypdf,Ensemble Deep Learning for Detecting Onset of Abnormal Operation in Industrial Multi-component Systems,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3127,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i2.3127,,ijphm-2022-3127,,,,,False,True,0,full_text,False,ijphm,pypdf,Towards Learning Causal Representations of Technical Word Embeddings for Smart Troubleshooting,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3132,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i2.3132,,ijphm-2022-3132,,,,,False,True,0,full_text,False,ijphm,pypdf,Model-based Fusion of Surface Electromyography with Kinematic and Kinetic Measurements for Monitoring of Muscle Fatigue,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3137,A5,,A5,True,,CWRU,"Instead, training and test datasets are created in lab environments with artiﬁcial or accelerated fault development, such as the Case Western Reserve University bearing dataset (Case Western Reserve University Bearing Data Center Website, n.d.), the Intelligent Maintenance System (IMS) by the University of Cincinnati dataset (NASA prognostic data repository, n.d.), and the Machinery Failure Prevention Technology (MFPT) dataset (Condition Based Maintenance Fault Database for Testing of Diagnostic and Prognostics Algorithms, n.d.), but typically generalise poorly to heterogeneous environments (Smith & Randall, 2015; S.",True,"Instead, training and test datasets are created in lab environments with artiﬁcial or accelerated fault development, such as the Case Western Reserve University bearing dataset (Case Western Reserve University Bearing Data Center Website, n.d.), the Intelligent Maintenance System (IMS) by the University of Cincinnati dataset (NASA prognostic data repository, n.d.), and the Machinery Failure Prevention Technology (MFPT) dataset (Condition Based Maintenance Fault Database for Testing of Diagnostic and Prognostics Algorithms, n.d.), but typically generalise poorly to heterogeneous environments (Smith & Randall, 2015; S.",named_benchmark,10.36001/ijphm.2022.v13i2.3137,,ijphm-2022-3137,,,,,False,True,0,full_text,False,ijphm,pypdf,Technical Language Supervision for Intelligent Fault Diagnosis in Process Industry,Technical Papers,2022
